customer_id,persona,recency_days,total_visits,total_spend,avg_ticket_price,pct_weekend_visits,pct_evening_visits,gv_plus_member,favourite_genre,preferred_location
GV006452,Family Matinee Regulars,18,10,853.54,85.35,0.659,0.344,0,Animation,Bishan
GV006453,Casual Occasionals,44,9,448.45,49.83,0.444,0.616,0,Drama,Kallang Leisure Park
GV006454,Casual Occasionals,23,9,649.74,72.19,0.497,0.692,1,Drama,Kallang Leisure Park
GV006455,Premium Experience Seekers,64,6,74.19,12.36,0.68,0.677,0,Sci-Fi,Jurong Point
GV006456,Blockbuster Weekend Warriors,11,20,623.64,31.18,0.895,0.795,1,Action,Paya Lebar
GV006457,Casual Occasionals,155,13,362.13,27.86,0.613,0.724,0,Drama,Jurong Point
GV006458,Blockbuster Weekend Warriors,16,11,566.63,51.51,0.482,0.634,1,Thriller,Bishan
GV006459,Blockbuster Weekend Warriors,27,32,903.88,28.25,0.821,0.939,1,Action,Tampines
GV006460,Family Matinee Regulars,20,16,1194.4,74.65,0.835,0.175,0,Animation,Bishan
GV006461,Premium Experience Seekers,125,4,51.31,12.83,0.482,0.327,0,Action,Kallang Leisure Park
GV006462,Casual Occasionals,334,8,200.94,25.12,0.755,0.595,0,Drama,Paya Lebar
GV006463,Family Matinee Regulars,55,10,898.41,89.84,0.606,0.33,1,Romance,Bishan
GV006464,Premium Experience Seekers,79,3,57.43,19.14,0.34,0.48,0,Animation,Vivocity
GV006465,Premium Experience Seekers,197,5,66.96,13.39,0.448,0.561,0,Animation,Paya Lebar
GV006466,Premium Experience Seekers,150,3,57.77,19.26,0.544,0.444,0,Thriller,JEM
GV006467,Blockbuster Weekend Warriors,15,20,552.0,27.6,0.976,0.952,1,Action,Bishan
GV006468,Casual Occasionals,41,10,474.33,47.43,0.543,0.637,1,Drama,Paya Lebar
GV006469,Premium Experience Seekers,84,6,97.2,16.2,0.482,0.376,0,Animation,Tampines
GV006470,Blockbuster Weekend Warriors,16,37,931.09,25.16,0.908,0.909,1,Sci-Fi,Kallang Leisure Park
GV006471,Blockbuster Weekend Warriors,28,31,735.56,23.73,0.759,0.876,0,Action,Bishan
GV006472,Premium Experience Seekers,184,14,413.87,29.56,0.484,0.73,1,Action,Jurong Point
GV006473,Premium Experience Seekers,106,6,81.51,13.59,0.496,0.616,1,Sci-Fi,Jurong Point
GV006474,Premium Experience Seekers,250,8,151.2,18.9,0.695,0.441,1,Action,Yishun
GV006475,Family Matinee Regulars,41,13,821.7,63.21,0.822,0.278,0,Romance,JEM
GV006476,Casual Occasionals,132,4,66.93,16.73,0.434,0.565,0,Drama,JEM
GV006477,Casual Occasionals,193,6,160.04,26.67,0.554,0.66,0,Drama,Jurong Point
GV006478,Premium Experience Seekers,62,1,15.02,15.02,0.554,0.454,0,Comedy,Jurong Point
GV006479,Premium Experience Seekers,79,3,41.97,13.99,0.639,0.457,0,Action,Yishun
GV006480,Premium Experience Seekers,137,6,113.4,18.9,0.462,0.632,0,Comedy,Tampines
GV006481,Blockbuster Weekend Warriors,37,10,642.41,64.24,0.52,0.796,1,Thriller,JEM
GV006482,Premium Experience Seekers,333,12,300.6,25.05,0.545,0.573,1,Sci-Fi,Kallang Leisure Park
GV006483,Blockbuster Weekend Warriors,22,28,653.64,23.34,0.773,0.88,0,Thriller,JEM
GV006484,Family Matinee Regulars,10,19,1659.11,87.32,0.846,0.381,1,Comedy,Tampines
GV006485,Premium Experience Seekers,187,5,99.96,19.99,0.496,0.532,0,Sci-Fi,Bishan
GV006486,Premium Experience Seekers,189,6,85.9,14.32,0.416,0.658,0,Comedy,Tampines
GV006487,Lapsed Loyalists,131,1,19.03,19.03,0.656,0.542,0,Horror,Jurong Point
GV006488,Family Matinee Regulars,19,13,794.01,61.08,0.789,0.152,1,Animation,Bishan
GV006489,Blockbuster Weekend Warriors,8,35,892.08,25.49,0.909,0.922,1,Action,JEM
GV006490,Lapsed Loyalists,223,11,219.62,19.97,0.67,0.418,0,Horror,Paya Lebar
GV006491,Blockbuster Weekend Warriors,28,25,825.05,33.0,0.701,0.903,1,Thriller,Jurong Point
GV006492,Blockbuster Weekend Warriors,19,28,788.27,28.15,0.989,0.677,0,Action,Vivocity
GV006493,Family Matinee Regulars,30,14,803.04,57.36,0.878,0.145,1,Animation,Paya Lebar
GV006494,Blockbuster Weekend Warriors,29,30,712.76,23.76,0.702,0.899,1,Thriller,Tampines
GV006495,Family Matinee Regulars,41,8,695.11,86.89,0.614,0.313,1,Romance,JEM
GV006496,Blockbuster Weekend Warriors,17,35,1147.4,32.78,0.743,0.765,1,Thriller,Bishan
GV006497,Family Matinee Regulars,53,17,1291.25,75.96,0.741,0.335,1,Romance,Tampines
GV006498,Family Matinee Regulars,30,15,1230.17,82.01,0.612,0.172,1,Animation,Jurong Point
GV006499,Blockbuster Weekend Warriors,6,32,1114.89,34.84,0.875,0.786,1,Action,Jurong Point
GV006500,Casual Occasionals,61,1,14.92,14.92,0.548,0.349,0,Drama,Tampines
GV006501,Premium Experience Seekers,123,5,88.5,17.7,0.585,0.445,0,Comedy,Bishan
GV006502,Premium Experience Seekers,146,2,25.66,12.83,0.368,0.662,0,Sci-Fi,Vivocity
GV006503,Premium Experience Seekers,91,5,67.88,13.58,0.635,0.429,0,Action,Kallang Leisure Park
GV006504,Family Matinee Regulars,56,13,922.18,70.94,0.674,0.266,1,Comedy,Vivocity
GV006505,Casual Occasionals,187,5,108.79,21.76,0.406,0.614,0,Drama,JEM
GV006506,Blockbuster Weekend Warriors,14,22,676.13,30.73,0.778,0.943,1,Thriller,Tampines
GV006507,Family Matinee Regulars,12,8,443.75,55.47,0.746,0.201,1,Comedy,Kallang Leisure Park
GV006508,Blockbuster Weekend Warriors,18,23,692.52,30.11,0.864,0.688,1,Action,Kallang Leisure Park
GV006509,Family Matinee Regulars,18,15,873.92,58.26,0.881,0.399,1,Animation,Paya Lebar
GV006510,Blockbuster Weekend Warriors,24,28,837.55,29.91,0.913,0.735,0,Sci-Fi,Tampines
GV006511,Premium Experience Seekers,138,4,52.57,13.14,0.551,0.46,1,Comedy,Paya Lebar
GV006512,Premium Experience Seekers,335,6,97.44,16.24,0.552,0.578,1,Thriller,Yishun
GV006513,Blockbuster Weekend Warriors,6,11,601.91,54.72,0.592,0.849,1,Thriller,JEM
GV006514,Blockbuster Weekend Warriors,23,37,1056.95,28.57,0.712,0.701,1,Action,Bishan
GV006515,Family Matinee Regulars,26,16,1372.68,85.79,0.808,0.164,1,Romance,Kallang Leisure Park
GV006516,Blockbuster Weekend Warriors,24,36,811.06,22.53,0.895,0.933,1,Action,Kallang Leisure Park
GV006517,Family Matinee Regulars,21,12,829.67,69.14,0.868,0.187,1,Romance,Vivocity
GV006518,Premium Experience Seekers,217,8,133.46,16.68,0.458,0.54,1,Animation,Kallang Leisure Park
GV006519,Blockbuster Weekend Warriors,15,32,743.1,23.22,0.905,0.804,0,Action,Tampines
GV006520,Premium Experience Seekers,107,3,36.54,12.18,0.693,0.67,0,Sci-Fi,JEM
GV006521,Casual Occasionals,156,1,15.3,15.3,0.534,0.44,0,Drama,Yishun
GV006522,Casual Occasionals,30,9,568.33,63.15,0.559,0.58,0,Drama,Paya Lebar
GV006523,Family Matinee Regulars,17,14,926.07,66.15,0.851,0.355,0,Animation,Yishun
GV006524,Premium Experience Seekers,233,13,344.02,26.46,0.6,0.442,1,Sci-Fi,Bishan
GV006525,Lapsed Loyalists,183,2,38.85,19.43,0.402,0.363,0,Horror,Tampines
GV006526,Premium Experience Seekers,109,5,61.38,12.28,0.443,0.46,1,Animation,JEM
GV006527,Premium Experience Seekers,122,5,72.9,14.58,0.516,0.324,0,Action,Paya Lebar
GV006528,Blockbuster Weekend Warriors,22,34,791.1,23.27,0.709,0.836,0,Thriller,JEM
GV006529,Family Matinee Regulars,30,19,1393.55,73.34,0.712,0.354,1,Animation,Kallang Leisure Park
GV006530,Casual Occasionals,17,6,276.0,46.0,0.661,0.827,1,Drama,Yishun
GV006531,Family Matinee Regulars,49,8,568.24,71.03,0.678,0.369,1,Comedy,JEM
GV006532,Premium Experience Seekers,221,7,165.69,23.67,0.448,0.679,1,Comedy,Tampines
GV006533,Blockbuster Weekend Warriors,19,6,273.33,45.55,0.433,0.856,1,Action,Bishan
GV006534,Family Matinee Regulars,38,14,1002.5,71.61,0.647,0.267,1,Comedy,Paya Lebar
GV006535,Blockbuster Weekend Warriors,32,5,362.22,72.44,0.676,0.713,1,Action,Yishun
GV006536,Family Matinee Regulars,16,15,877.25,58.48,0.828,0.214,1,Animation,JEM
GV006537,Blockbuster Weekend Warriors,11,36,1042.66,28.96,0.953,0.951,1,Thriller,Paya Lebar
GV006538,Premium Experience Seekers,288,14,368.9,26.35,0.686,0.635,0,Comedy,Paya Lebar
GV006539,Premium Experience Seekers,114,1,14.96,14.96,0.526,0.308,0,Thriller,Kallang Leisure Park
GV006540,Lapsed Loyalists,197,1,16.23,16.23,0.535,0.636,0,Horror,Kallang Leisure Park
GV006541,Family Matinee Regulars,31,15,1046.52,69.77,0.81,0.284,0,Romance,JEM
GV006542,Casual Occasionals,7,11,516.02,46.91,0.674,0.856,1,Drama,Vivocity
GV006543,Family Matinee Regulars,14,13,821.41,63.19,0.712,0.215,1,Comedy,Paya Lebar
GV006544,Blockbuster Weekend Warriors,22,30,878.51,29.28,0.98,0.835,1,Sci-Fi,Bishan
GV006545,Casual Occasionals,279,14,402.33,28.74,0.638,0.536,0,Drama,Paya Lebar
GV006546,Lapsed Loyalists,208,5,93.86,18.77,0.515,0.718,0,Horror,Jurong Point
GV006547,Premium Experience Seekers,270,8,145.7,18.21,0.69,0.613,0,Romance,Vivocity
GV006548,Family Matinee Regulars,17,17,1045.21,61.48,0.867,0.178,1,Comedy,Tampines
GV006549,Premium Experience Seekers,185,6,127.32,21.22,0.591,0.525,0,Animation,Paya Lebar
GV006550,Premium Experience Seekers,200,11,251.38,22.85,0.439,0.741,1,Romance,JEM
GV006551,Family Matinee Regulars,30,19,1326.79,69.83,0.659,0.378,0,Romance,Jurong Point
GV006552,Lapsed Loyalists,267,7,197.91,28.27,0.577,0.528,1,Horror,Yishun
GV006553,Premium Experience Seekers,128,1,15.55,15.55,0.558,0.428,0,Comedy,JEM
GV006554,Premium Experience Seekers,141,3,37.77,12.59,0.399,0.695,0,Comedy,Tampines
GV006555,Premium Experience Seekers,195,3,59.75,19.92,0.68,0.6,0,Action,Yishun
GV006556,Blockbuster Weekend Warriors,43,11,857.35,77.94,0.697,0.853,1,Action,Yishun
GV006557,Family Matinee Regulars,34,9,670.65,74.52,0.67,0.108,0,Animation,Paya Lebar
GV006558,Blockbuster Weekend Warriors,6,9,680.09,75.57,0.482,0.838,1,Action,Bishan
GV006559,Family Matinee Regulars,33,8,635.8,79.47,0.857,0.176,1,Animation,Yishun
GV006560,Family Matinee Regulars,25,14,927.24,66.23,0.613,0.22,1,Animation,Paya Lebar
GV006561,Premium Experience Seekers,113,1,17.89,17.89,0.499,0.399,0,Action,Vivocity
GV006562,Blockbuster Weekend Warriors,29,37,998.13,26.98,0.751,0.809,1,Sci-Fi,Bishan
GV006563,Casual Occasionals,35,5,362.26,72.45,0.636,0.841,0,Drama,Tampines
GV006564,Blockbuster Weekend Warriors,16,20,499.08,24.95,0.986,0.942,1,Thriller,Kallang Leisure Park
GV006565,Family Matinee Regulars,27,11,955.42,86.86,0.728,0.152,0,Animation,JEM
GV006566,Family Matinee Regulars,58,14,805.44,57.53,0.715,0.346,1,Romance,Yishun
GV006567,Premium Experience Seekers,278,5,135.84,27.17,0.501,0.458,1,Romance,Tampines
GV006568,Lapsed Loyalists,190,7,133.26,19.04,0.601,0.635,0,Horror,Kallang Leisure Park
GV006569,Family Matinee Regulars,20,13,718.88,55.3,0.686,0.169,1,Comedy,Bishan
GV006570,Premium Experience Seekers,208,9,232.87,25.87,0.73,0.526,1,Thriller,JEM
GV006571,Blockbuster Weekend Warriors,27,28,701.83,25.07,0.714,0.88,1,Thriller,Jurong Point
GV006572,Premium Experience Seekers,172,1,12.31,12.31,0.463,0.608,0,Romance,Vivocity
GV006573,Family Matinee Regulars,38,12,820.7,68.39,0.609,0.121,0,Romance,Bishan
GV006574,Blockbuster Weekend Warriors,12,26,603.6,23.22,0.813,0.987,1,Action,JEM
GV006575,Premium Experience Seekers,194,3,45.39,15.13,0.387,0.589,0,Thriller,Bishan
GV006576,Blockbuster Weekend Warriors,13,31,767.19,24.75,0.796,0.697,0,Sci-Fi,Tampines
GV006577,Casual Occasionals,121,5,72.19,14.44,0.454,0.633,0,Drama,Kallang Leisure Park
GV006578,Premium Experience Seekers,118,3,46.43,15.48,0.674,0.472,1,Comedy,Vivocity
GV006579,Family Matinee Regulars,39,18,1557.07,86.5,0.723,0.198,0,Animation,Tampines
GV006580,Premium Experience Seekers,294,7,139.58,19.94,0.496,0.438,1,Comedy,Yishun
GV006581,Family Matinee Regulars,30,18,1309.2,72.73,0.748,0.222,0,Comedy,Kallang Leisure Park
GV006582,Premium Experience Seekers,117,1,12.61,12.61,0.435,0.308,1,Action,JEM
GV006583,Family Matinee Regulars,26,17,1325.43,77.97,0.789,0.254,0,Comedy,Kallang Leisure Park
GV006584,Blockbuster Weekend Warriors,8,29,895.37,30.87,0.824,0.683,1,Action,Bishan
GV006585,Blockbuster Weekend Warriors,13,28,811.63,28.99,0.958,0.98,1,Sci-Fi,Bishan
GV006586,Blockbuster Weekend Warriors,34,5,332.55,66.51,0.406,0.806,1,Thriller,Bishan
GV006587,Blockbuster Weekend Warriors,5,11,596.45,54.22,0.456,0.858,1,Thriller,JEM
GV006588,Blockbuster Weekend Warriors,24,11,580.51,52.77,0.475,0.619,1,Action,Bishan
GV006589,Family Matinee Regulars,30,15,912.07,60.8,0.766,0.362,0,Animation,JEM
GV006590,Family Matinee Regulars,40,14,991.89,70.85,0.833,0.101,1,Animation,Jurong Point
GV006591,Blockbuster Weekend Warriors,26,33,844.71,25.6,0.925,0.959,1,Sci-Fi,Tampines
GV006592,Premium Experience Seekers,201,8,139.68,17.46,0.583,0.627,0,Animation,Kallang Leisure Park
GV006593,Premium Experience Seekers,158,9,259.25,28.81,0.637,0.581,0,Sci-Fi,Paya Lebar
GV006594,Premium Experience Seekers,120,5,70.43,14.09,0.387,0.659,0,Sci-Fi,Tampines
GV006595,Premium Experience Seekers,66,2,30.57,15.29,0.602,0.409,0,Animation,Paya Lebar
GV006596,Casual Occasionals,139,3,48.2,16.07,0.336,0.483,0,Drama,Yishun
GV006597,Premium Experience Seekers,82,4,68.27,17.07,0.568,0.515,0,Sci-Fi,Bishan
GV006598,Blockbuster Weekend Warriors,25,21,612.14,29.15,0.846,0.877,1,Action,JEM
GV006599,Family Matinee Regulars,23,16,1310.14,81.88,0.882,0.156,0,Animation,Kallang Leisure Park
GV006600,Blockbuster Weekend Warriors,23,25,852.43,34.1,0.771,0.933,0,Action,Tampines
GV006601,Premium Experience Seekers,185,6,101.44,16.91,0.508,0.645,0,Romance,JEM
GV006602,Blockbuster Weekend Warriors,19,28,672.04,24.0,0.876,0.662,0,Action,Tampines
GV006603,Blockbuster Weekend Warriors,3,26,646.21,24.85,0.826,0.904,1,Sci-Fi,Vivocity
GV006604,Casual Occasionals,91,5,91.54,18.31,0.321,0.37,0,Drama,Vivocity
GV006605,Family Matinee Regulars,56,10,858.44,85.84,0.875,0.205,0,Comedy,Yishun
GV006606,Premium Experience Seekers,65,4,53.97,13.49,0.432,0.574,1,Animation,Tampines
GV006607,Lapsed Loyalists,111,1,18.36,18.36,0.61,0.343,0,Horror,Vivocity
GV006608,Blockbuster Weekend Warriors,26,34,930.36,27.36,0.896,0.652,1,Sci-Fi,JEM
GV006609,Lapsed Loyalists,282,14,249.35,17.81,0.498,0.739,1,Horror,Vivocity
GV006610,Premium Experience Seekers,166,4,67.73,16.93,0.697,0.656,0,Animation,Vivocity
GV006611,Family Matinee Regulars,24,17,1367.89,80.46,0.846,0.269,1,Animation,Vivocity
GV006612,Blockbuster Weekend Warriors,4,23,690.9,30.04,0.729,0.982,1,Sci-Fi,Yishun
GV006613,Premium Experience Seekers,79,5,98.08,19.62,0.695,0.447,0,Romance,Tampines
GV006614,Blockbuster Weekend Warriors,19,38,929.86,24.47,0.948,0.78,1,Action,Yishun
GV006615,Family Matinee Regulars,30,8,654.68,81.83,0.806,0.308,0,Romance,JEM
GV006616,Casual Occasionals,15,11,818.09,74.37,0.586,0.586,1,Drama,Yishun
GV006617,Family Matinee Regulars,50,13,943.51,72.58,0.616,0.154,0,Animation,Bishan
GV006618,Lapsed Loyalists,73,3,59.76,19.92,0.304,0.319,0,Horror,JEM
GV006619,Casual Occasionals,142,3,39.41,13.14,0.604,0.417,0,Drama,Jurong Point
GV006620,Family Matinee Regulars,38,11,791.07,71.92,0.824,0.226,0,Animation,Paya Lebar
GV006621,Blockbuster Weekend Warriors,28,24,741.86,30.91,0.914,0.781,1,Action,Kallang Leisure Park
GV006622,Premium Experience Seekers,196,4,56.62,14.15,0.648,0.588,0,Comedy,Paya Lebar
GV006623,Premium Experience Seekers,175,2,29.6,14.8,0.41,0.503,0,Romance,Kallang Leisure Park
GV006624,Blockbuster Weekend Warriors,22,28,872.14,31.15,0.74,0.706,0,Thriller,Paya Lebar
GV006625,Premium Experience Seekers,215,14,345.97,24.71,0.648,0.546,0,Animation,Kallang Leisure Park
GV006626,Casual Occasionals,154,6,74.15,12.36,0.652,0.385,0,Drama,Yishun
GV006627,Family Matinee Regulars,10,12,920.96,76.75,0.79,0.248,1,Animation,Paya Lebar
GV006628,Premium Experience Seekers,336,10,201.75,20.18,0.717,0.669,1,Animation,Tampines
GV006629,Casual Occasionals,169,13,229.03,17.62,0.52,0.401,0,Drama,Paya Lebar
GV006630,Blockbuster Weekend Warriors,5,27,628.95,23.29,0.917,0.74,1,Thriller,Kallang Leisure Park
GV006631,Family Matinee Regulars,35,17,939.01,55.24,0.615,0.22,1,Animation,Tampines
GV006632,Blockbuster Weekend Warriors,4,27,624.55,23.13,0.882,0.779,1,Action,Bishan
GV006633,Premium Experience Seekers,129,3,55.42,18.47,0.601,0.496,0,Sci-Fi,Vivocity
GV006634,Blockbuster Weekend Warriors,14,29,808.07,27.86,0.947,0.987,1,Thriller,Tampines
GV006635,Lapsed Loyalists,192,12,305.81,25.48,0.587,0.788,0,Horror,JEM
GV006636,Blockbuster Weekend Warriors,2,21,513.86,24.47,0.717,0.938,1,Thriller,Kallang Leisure Park
GV006637,Blockbuster Weekend Warriors,16,36,1083.59,30.1,0.979,0.976,1,Sci-Fi,Tampines
GV006638,Family Matinee Regulars,19,13,931.96,71.69,0.9,0.385,1,Comedy,Tampines
GV006639,Blockbuster Weekend Warriors,10,18,466.74,25.93,0.763,0.746,1,Sci-Fi,Paya Lebar
GV006640,Blockbuster Weekend Warriors,25,24,581.82,24.24,0.905,0.703,1,Thriller,Kallang Leisure Park
GV006641,Premium Experience Seekers,333,5,115.68,23.14,0.501,0.515,0,Sci-Fi,Paya Lebar
GV006642,Blockbuster Weekend Warriors,17,31,822.68,26.54,0.745,0.994,1,Sci-Fi,Bishan
GV006643,Premium Experience Seekers,139,1,12.91,12.91,0.663,0.425,0,Comedy,Vivocity
GV006644,Premium Experience Seekers,173,3,48.68,16.23,0.436,0.597,0,Thriller,Bishan
GV006645,Family Matinee Regulars,26,11,768.12,69.83,0.736,0.167,1,Comedy,JEM
GV006646,Blockbuster Weekend Warriors,10,29,868.16,29.94,0.735,0.719,1,Sci-Fi,Paya Lebar
GV006647,Premium Experience Seekers,285,5,95.35,19.07,0.63,0.509,0,Thriller,Paya Lebar
GV006648,Lapsed Loyalists,233,13,211.59,16.28,0.721,0.601,1,Horror,Kallang Leisure Park
GV006649,Family Matinee Regulars,39,8,656.34,82.04,0.628,0.325,1,Romance,Jurong Point
GV006650,Premium Experience Seekers,272,6,157.51,26.25,0.69,0.589,1,Animation,Yishun
GV006651,Family Matinee Regulars,39,14,890.08,63.58,0.789,0.175,0,Comedy,Tampines
GV006652,Premium Experience Seekers,86,3,51.21,17.07,0.697,0.669,0,Sci-Fi,Kallang Leisure Park
GV006653,Blockbuster Weekend Warriors,24,24,557.32,23.22,0.914,0.839,1,Sci-Fi,Tampines
GV006654,Family Matinee Regulars,15,8,479.33,59.92,0.623,0.178,1,Romance,Paya Lebar
GV006655,Blockbuster Weekend Warriors,20,32,908.61,28.39,0.888,0.913,1,Sci-Fi,Vivocity
GV006656,Premium Experience Seekers,139,1,13.78,13.78,0.406,0.545,0,Romance,Paya Lebar
GV006657,Family Matinee Regulars,16,14,801.32,57.24,0.746,0.251,0,Romance,Paya Lebar
GV006658,Blockbuster Weekend Warriors,11,32,852.9,26.65,0.848,0.825,1,Action,Paya Lebar
GV006659,Blockbuster Weekend Warriors,20,24,623.55,25.98,0.751,0.902,1,Thriller,Paya Lebar
GV006660,Blockbuster Weekend Warriors,22,26,706.85,27.19,0.971,0.734,0,Thriller,Vivocity
GV006661,Family Matinee Regulars,24,17,1029.42,60.55,0.814,0.191,1,Animation,Kallang Leisure Park
GV006662,Premium Experience Seekers,358,14,245.74,17.55,0.594,0.522,1,Sci-Fi,Paya Lebar
GV006663,Premium Experience Seekers,181,10,281.77,28.18,0.494,0.64,1,Romance,Yishun
GV006664,Premium Experience Seekers,245,8,219.66,27.46,0.507,0.689,0,Comedy,Vivocity
GV006665,Casual Occasionals,26,8,530.55,66.32,0.599,0.705,1,Drama,JEM
GV006666,Family Matinee Regulars,55,9,539.03,59.89,0.891,0.2,1,Animation,Bishan
GV006667,Premium Experience Seekers,88,3,52.64,17.55,0.639,0.446,0,Animation,Yishun
GV006668,Blockbuster Weekend Warriors,27,25,833.51,33.34,0.768,0.992,0,Thriller,Bishan
GV006669,Blockbuster Weekend Warriors,6,18,420.73,23.37,0.945,0.757,0,Thriller,Yishun
GV006670,Premium Experience Seekers,306,6,123.87,20.64,0.511,0.793,0,Sci-Fi,Paya Lebar
GV006671,Premium Experience Seekers,151,6,168.19,28.03,0.691,0.605,1,Comedy,Vivocity
GV006672,Premium Experience Seekers,100,2,31.98,15.99,0.444,0.352,0,Romance,JEM
GV006673,Premium Experience Seekers,154,5,66.82,13.36,0.376,0.415,0,Thriller,Jurong Point
GV006674,Casual Occasionals,211,9,180.76,20.08,0.743,0.431,0,Drama,Paya Lebar
GV006675,Family Matinee Regulars,49,17,986.5,58.03,0.603,0.15,0,Animation,Yishun
GV006676,Premium Experience Seekers,194,6,104.27,17.38,0.534,0.41,0,Thriller,Paya Lebar
GV006677,Premium Experience Seekers,206,7,175.93,25.13,0.401,0.659,0,Action,Bishan
GV006678,Premium Experience Seekers,114,5,82.07,16.41,0.425,0.614,0,Romance,Kallang Leisure Park
GV006679,Blockbuster Weekend Warriors,19,19,490.75,25.83,0.772,0.925,1,Sci-Fi,Kallang Leisure Park
GV006680,Premium Experience Seekers,264,13,283.92,21.84,0.421,0.404,0,Animation,Vivocity
GV006681,Family Matinee Regulars,56,11,928.63,84.42,0.744,0.248,1,Animation,Yishun
GV006682,Premium Experience Seekers,89,1,18.07,18.07,0.306,0.566,0,Sci-Fi,Paya Lebar
GV006683,Family Matinee Regulars,40,10,857.25,85.72,0.62,0.227,1,Animation,Tampines
GV006684,Blockbuster Weekend Warriors,18,20,453.86,22.69,0.918,0.779,1,Action,JEM
GV006685,Blockbuster Weekend Warriors,21,20,606.69,30.33,0.931,0.749,0,Thriller,Jurong Point
GV006686,Blockbuster Weekend Warriors,16,25,576.11,23.04,0.701,0.92,1,Sci-Fi,Paya Lebar
GV006687,Family Matinee Regulars,44,13,1161.0,89.31,0.614,0.384,0,Romance,Kallang Leisure Park
GV006688,Family Matinee Regulars,44,13,1079.99,83.08,0.801,0.24,1,Comedy,Jurong Point
GV006689,Blockbuster Weekend Warriors,2,29,698.73,24.09,0.793,0.861,1,Sci-Fi,Bishan
GV006690,Blockbuster Weekend Warriors,16,20,516.72,25.84,0.781,0.925,1,Action,Tampines
GV006691,Blockbuster Weekend Warriors,11,33,881.33,26.71,0.702,0.932,1,Sci-Fi,JEM
GV006692,Premium Experience Seekers,312,8,214.2,26.77,0.671,0.578,1,Romance,Kallang Leisure Park
GV006693,Premium Experience Seekers,281,9,174.78,19.42,0.761,0.42,0,Thriller,Kallang Leisure Park
GV006694,Blockbuster Weekend Warriors,14,7,526.88,75.27,0.518,0.866,1,Action,JEM
GV006695,Family Matinee Regulars,30,18,1055.32,58.63,0.864,0.253,1,Romance,Yishun
GV006696,Family Matinee Regulars,15,19,1447.09,76.16,0.651,0.116,1,Romance,Tampines
GV006697,Premium Experience Seekers,149,6,80.33,13.39,0.4,0.426,0,Romance,Paya Lebar
GV006698,Family Matinee Regulars,38,8,654.19,81.77,0.628,0.247,1,Romance,Vivocity
GV006699,Blockbuster Weekend Warriors,29,11,742.84,67.53,0.523,0.862,1,Thriller,JEM
GV006700,Premium Experience Seekers,112,1,14.13,14.13,0.585,0.517,0,Thriller,Kallang Leisure Park
GV006701,Casual Occasionals,31,6,337.74,56.29,0.428,0.719,1,Drama,Bishan
GV006702,Family Matinee Regulars,56,8,484.6,60.58,0.702,0.393,0,Romance,JEM
GV006703,Premium Experience Seekers,130,4,63.19,15.8,0.45,0.659,0,Action,Bishan
GV006704,Lapsed Loyalists,139,6,89.38,14.9,0.69,0.517,0,Horror,Vivocity
GV006705,Premium Experience Seekers,269,5,106.56,21.31,0.797,0.771,1,Animation,Vivocity
GV006706,Premium Experience Seekers,144,4,50.79,12.7,0.472,0.687,0,Action,Yishun
GV006707,Family Matinee Regulars,13,14,1161.4,82.96,0.761,0.256,0,Romance,Vivocity
